,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20141101 21:45:22:780,-46,11.1,0,0.41,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.54,1.15,15,97,1,1,21,16,FALSE,2,0,1
20141101 21:45:22:817,-47,11.1,0,0.4,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.54,1.15,15,97,1,1,21,16,FALSE,2,0,1
20141101 21:45:22:897,-47,11.1,0,0.41,37.015266,-76.29921,0.022360679,TRUE,3,18,-4.04,61.53,1.15,15,97,1,1,21,16,FALSE,2,0,1
20141101 21:45:23:197,-45,11.1,0,0.43,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.54,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:277,-45,11.1,0,0.44,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.54,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:321,-46,11.1,0,0.44,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.53,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:397,-45,11.1,0,0.42,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.55,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:438,-45,11.1,0,0.41,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.559998,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:479,-45,11.1,0,0.43,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.57,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:518,-45,11.1,0,0.45,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.58,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:560,-45,11.1,0,0.44,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.59,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:604,-45,11.1,0,0.45,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:645,-45,11.1,0,0.45,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:725,-45,11.1,0,0.45,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:738,-45,11.1,0,0.45,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,61.59,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:776,-45,11.1,0,0.45,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:808,-45,11.1,0,0.46,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:841,-45,11.1,0,0.47,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.61,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:878,-45,11.1,0,0.48,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.04,61.59,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:23:946,-45,11.1,0,0.49,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.04,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:24:004,-45,11.1,0,0.49,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.05,61.6,1.14,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:24:050,-47,11.1,0,0.49,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.04,61.61,1.14,15,97,1,1,21,16,FALSE,2,0,0.95
20141101 21:45:24:078,-45,11.1,0,0.48,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,61.620003,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:138,-45,11.1,0,0.48,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,61.620003,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:166,-44,11.1,0,0.49,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:198,-46,11.1,0,0.48,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,61.61,1.14,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:284,-46,11.1,0,0.48,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:325,-45,11.1,0,0.49,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.05,61.6,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:336,-45,11.1,0,0.49,37.015266,-76.29921,0.042426407,TRUE,3,18,-4.05,61.61,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:362,-46,11.1,0,0.47,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,61.61,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:385,-45,11.1,0,0.46,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.620003,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:423,-46,11.1,0,0.46,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,61.620003,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:461,-47,11.1,0,0.45,37.015266,-76.29921,2.5500784,TRUE,3,18,-4.05,61.620003,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:503,-47,11.1,0,0.44,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,61.64,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:542,-47,11.1,0,0.43,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,61.629997,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:582,-46,11.1,0,0.42,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,61.64,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:664,-46,11.1,0,0.43,37.015266,-76.29921,0.05385165,TRUE,3,18,-4.05,61.65,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:728,-45,11.1,0,0.42,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.64,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:770,-45,11.1,0,0.41,37.015266,-76.29921,0.05,TRUE,3,18,-4.05,61.65,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:790,-45,11.1,0,0.41,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.65,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:825,-44,11.1,0,0.41,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.65,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:865,-45,11.1,0,0.41,37.015266,-76.29921,2.5600195,TRUE,3,18,-4.04,61.66,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:907,-45,11.1,0,0.43,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,61.65,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:945,-45,11.1,0,0.45,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,61.66,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:24:986,-45,11.1,0,0.45,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,61.66,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:027,-45,11.1,0,0.45,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,61.67,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:065,-45,11.1,0,0.45,37.015266,-76.29921,2.520496,TRUE,3,18,-4.04,61.66,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:106,-45,11.1,0,0.45,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.67,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:144,-45,11.1,0,0.44,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.68,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:183,-46,11.1,0,0.44,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.68,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:222,-46,11.1,0,0.44,37.015266,-76.29921,0.05,TRUE,3,18,-4.04,61.690002,1.15,15,97,1,1,21,16,FALSE,2,0,0.9
20141101 21:45:25:266,-47,11.1,0,0.44,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.690002,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:304,-45,11.1,0,0.46,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.690002,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:343,-46,11.1,0,0.47,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.68,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:384,-46,11.1,0,0.49,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.68,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:421,-46,11.1,0,0.49,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.690002,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:466,-46,11.1,0,0.49,37.015266,-76.29921,2.56,TRUE,3,18,-4.04,61.68,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:518,-47,11.1,0,0.48,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,61.7,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:549,-45,11.1,0,0.48,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,61.690002,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:585,-45,11.1,0,0.47,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,61.7,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:628,-47,11.1,0,0.48,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,61.71,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:670,-45,11.1,0,0.48,37.015266,-76.29921,2.5500195,TRUE,3,17,-4.04,61.72,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:732,-47,11.1,0,0.48,37.015266,-76.29921,0.01,TRUE,3,17,-4.04,61.73,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:773,-47,11.1,0,0.48,37.015266,-76.29921,0.01,TRUE,3,17,-4.04,61.72,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:797,-47,11.1,0,0.46,37.015266,-76.29921,0.01,TRUE,3,17,-4.04,61.739998,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:833,-47,11.1,0,0.46,37.015266,-76.29921,0.01,TRUE,3,17,-4.04,61.75,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:869,-48,11.1,0,0.46,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.75,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:925,-47,11.1,0,0.46,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.739998,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:25:969,-48,11.1,0,0.43,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.739998,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:275,-45,11.1,0,0.44,37.015266,-76.29921,0,TRUE,3,18,-4.04,61.8,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:487,-44,11.1,0,0.45,37.015266,-76.29921,2.5201786,TRUE,3,18,-4.04,61.85,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:527,-45,11.1,0,0.48,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.85,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:607,-45,11.1,0,0.46,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.89,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:653,-45,11.1,0,0.45,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,61.91,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:717,-45,11.1,0,0.44,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.9,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:743,-45,11.1,0,0.46,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.9,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:26:784,-45,11.1,0,0.45,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.04,61.92,1.15,15,97,1,1,21,16,FALSE,2,0,0.85
20141101 21:45:27:166,-45,11.1,0,0.42,37.015266,-76.29921,0.02,TRUE,3,18,-4.04,62.15,1.14,15,97,1,1,21,16,FALSE,2,0,0.8
20141101 21:45:27:191,-45,11.1,0,0.43,37.015266,-76.29921,0.02,TRUE,3,18,-4.04,62.16,1.14,15,97,1,1,21,16,FALSE,2,0,0.8
20141101 21:45:27:290,-45,11.1,0,0.43,37.015266,-76.29921,2.5400198,TRUE,3,18,-4.04,62.190002,1.15,15,97,1,1,21,16,FALSE,2,0,0.8
20141101 21:45:27:365,-45,11.1,0,0.42,37.015266,-76.29921,0.060827624,TRUE,3,18,-4.04,62.22,1.15,15,97,1,1,21,16,FALSE,2,0,0.8
20141101 21:45:27:757,-44,11.1,0,0.4,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,62.33,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:27:793,-44,11.1,0,0.42,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.04,62.34,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:27:854,-44,11.1,0,0.41,37.015266,-76.29921,0.02,TRUE,3,18,-4.04,62.33,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:27:895,-43,11.1,0,0.43,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,62.35,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:27:957,-43,11.2,0,0.46,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,62.35,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:27:995,-43,11.2,0,0.46,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,62.35,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:034,-44,11.1,0,0.47,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,62.34,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:337,-43,11.2,0,0.46,37.015266,-76.29921,0.014142135,TRUE,3,18,-4.04,62.34,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:419,-44,11.2,0,0.49,37.015266,-76.29921,0.014142135,TRUE,3,18,-4.04,62.35,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:457,-45,11.2,0,0.49,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,62.379997,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:537,-43,11.1,0,0.49,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,62.41,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:578,-43,11.1,0,0.48,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,62.440002,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:636,-44,11.1,0,0.47,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.04,62.45,1.15,15,225,1,3,21,16,FALSE,2,0,0.8
20141101 21:45:28:666,-44,11.1,0,0.48,37.015266,-76.29921,0.050990198,TRUE,3,18,-4.04,62.46,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:728,-44,11.1,0,0.48,37.015266,-76.29921,0.050990198,TRUE,3,18,-4.04,62.46,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:769,-44,11.1,0,0.49,37.015266,-76.29921,0.050990198,TRUE,3,18,-4.04,62.47,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:794,-45,11.1,0,0.49,37.015266,-76.29921,0.050990198,TRUE,3,18,-4.04,62.47,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:827,-45,11.1,0,0.47,37.015266,-76.29921,0.050990198,TRUE,3,18,-4.04,62.47,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:865,-44,11.1,0,0.45,37.015266,-76.29921,0.041231055,TRUE,3,17,-4.04,62.47,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:903,-45,11.1,0,0.45,37.015266,-76.29921,0.04,TRUE,3,17,-4.04,62.48,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:944,-43,11.1,0,0.45,37.015266,-76.29921,0.04,TRUE,3,17,-4.04,62.48,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:28:977,-44,11.1,0,0.45,37.015266,-76.29921,0.04,TRUE,3,17,-4.04,62.489998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:018,-43,11.1,0,0.45,37.015266,-76.29921,0.04,TRUE,3,17,-4.04,62.489998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:057,-44,11.1,0,0.43,37.015266,-76.29921,0.01,TRUE,3,18,-4.04,62.489998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:099,-43,11.1,0,0.43,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,62.5,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:138,-45,11.1,0,0.43,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,62.5,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:177,-44,11.1,0,0.43,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.04,62.5,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:217,-45,11.1,0,0.43,37.015266,-76.29921,0.041231055,TRUE,3,18,-4.05,62.5,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:259,-45,11.1,0,0.42,37.015266,-76.29921,2.5200794,TRUE,3,18,-4.05,62.5,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:298,-45,11.1,0,0.42,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,62.510002,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:340,-43,11.1,0,0.41,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,62.510002,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:382,-44,11.1,0,0.42,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,62.510002,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:419,-45,11.1,0,0.43,37.015266,-76.29921,0.02828427,TRUE,3,18,-4.05,62.52,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:460,-43,11.1,0,0.43,37.015266,-76.29921,0.022360679,TRUE,3,18,-4.05,62.52,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:504,-43,11.2,0,0.42,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.53,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:540,-44,11.2,0,0.42,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.53,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:582,-44,11.2,0,0.42,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.53,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:627,-44,11.2,0,0.43,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.53,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:663,-44,11.2,0,0.42,37.015266,-76.29921,2.5301778,TRUE,3,18,-4.05,62.54,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:722,-45,11.2,0,0.43,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.54,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:748,-44,11.2,0,0.43,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.55,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:788,-45,11.2,0,0.43,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.55,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:824,-45,11.2,0,0.43,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.55,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:865,-45,11.2,0,0.43,37.015266,-76.29921,2.5603125,TRUE,3,18,-4.05,62.55,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:905,-45,11.2,0,0.42,37.015266,-76.29921,0.05,TRUE,3,18,-4.05,62.55,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:29:979,-45,11.2,0,0.43,37.015266,-76.29921,0.05,TRUE,3,18,-4.05,62.55,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:039,-45,11.2,0,0.44,37.015266,-76.29921,0.05,TRUE,3,18,-4.05,62.559998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:067,-44,11.2,0,0.45,37.015266,-76.29921,0.05,TRUE,3,18,-4.05,62.559998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:090,-45,11.2,0,0.46,37.015266,-76.29921,2.53,TRUE,3,18,-4.05,62.559998,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:124,-44,11.2,0,0.48,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.57,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:167,-45,11.2,0,0.49,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.57,1.14,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:209,-45,11.2,0,0.48,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.57,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:239,-44,11.2,0,0.48,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.57,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:297,-45,11.2,0,0.47,37.015266,-76.29921,2.5400786,TRUE,3,18,-4.05,62.58,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:321,-44,11.2,0,0.48,37.015266,-76.29921,0.044721358,TRUE,3,18,-4.05,62.58,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:349,-45,11.2,0,0.49,37.015266,-76.29921,0.044721358,TRUE,3,18,-4.05,62.58,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:387,-45,11.1,0,0.5,37.015266,-76.29921,0.044721358,TRUE,3,18,-4.05,62.58,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:426,-45,11.1,0,0.51,37.015266,-76.29921,0.044721358,TRUE,3,18,-4.05,62.58,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:464,-45,11.1,0,0.52,37.015266,-76.29921,2.5201786,TRUE,3,18,-4.05,62.59,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:506,-45,11.2,0,0.51,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.59,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:545,-45,11.1,0,0.53,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.59,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:583,-45,11.2,0,0.52,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.59,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:626,-45,11.2,0,0.53,37.015266,-76.29921,0.03,TRUE,3,18,-4.05,62.6,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:666,-46,11.2,0,0.52,37.015266,-76.29921,2.5600781,TRUE,3,18,-4.05,62.6,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:723,-48,11.2,0,0.5,37.015266,-76.29921,0.06324555,TRUE,3,18,-4.05,62.6,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:765,-45,11.2,0,0.5,37.015266,-76.29921,0.06324555,TRUE,3,18,-4.05,62.6,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:788,-45,11.1,0,0.51,37.015266,-76.29921,0.06324555,TRUE,3,18,-4.05,62.61,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:827,-45,11.2,0,0.51,37.015266,-76.29921,0.06324555,TRUE,3,18,-4.05,62.61,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:868,-45,11.1,0,0.51,37.015266,-76.29921,2.50002,TRUE,3,18,-4.05,62.61,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:908,-44,11.1,0,0.51,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.620003,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:947,-44,11.1,0,0.51,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.620003,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:30:989,-44,11.1,0,0.51,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.620003,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:31:027,-45,11.1,0,0.52,37.015266,-76.29921,0.031622775,TRUE,3,18,-4.05,62.620003,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:31:068,-44,11.1,0,0.52,37.015266,-76.29921,0.036055513,TRUE,3,18,-4.05,62.620003,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:31:108,-44,11.2,0,0.52,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.629997,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
20141101 21:45:31:148,-45,11.2,0,0.52,37.015266,-76.29921,0.02,TRUE,3,18,-4.05,62.629997,1.15,15,225,1,3,21,16,FALSE,2,0,0.75
